id,relid,year,active_year,code_status,type_of_violence,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,deaths
41433,NIG-2012-1-793-57,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Dorayi Quarters in),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41431,NIG-2012-1-793-56,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Lamisula district in),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,3
41314,NIG-2012-1-793-59,2012,TRUE,Clear,1,Ashaka village,Ashaka village,Gombe state,Nafada lga,10.83342,11.51179,145104,Nigeria,NGA,475,Africa,1,1,0
41330,NIG-2012-1-793-61,2012,TRUE,Clear,1,Maiduguri town,Maiduguru (Bulabulim Ngarnam Police Station),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41347,NIG-2012-1-793-63,2012,TRUE,Clear,1,Adamawa state,Adamawa state,Adamawa state,,9.333333,12.5,142946,Nigeria,NGA,475,Africa,1,1,1
41435,NIG-2012-1-793-62,2012,TRUE,Clear,1,Kano town,Kano town,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,2
41436,NIG-2012-1-793-64,2012,TRUE,Clear,1,Bama town,Bama town,Borno state,Bama lga,11.5221,13.68558,146548,Nigeria,NGA,475,Africa,1,1,0
41438,NIG-2012-1-793-66,2012,TRUE,Clear,1,Mubi town,Mubi town,Adamawa state,Mubi North lga,10.26761,13.26436,144387,Nigeria,NGA,475,Africa,1,1,0
41437,NIG-2012-1-793-67,2012,TRUE,Clear,1,Kano town,Kano town (Gwammaja area),Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,3
41440,NIG-2012-1-793-69,2012,TRUE,Clear,1,Kaduna town,"Kaduna town (Barnawa area, Ungwan Yelwa community in the suburbs of)",Kaduna state,,10.52224,7.43828,145095,Nigeria,NGA,475,Africa,1,1,0
41442,NIG-2012-1-793-71,2012,TRUE,Clear,1,Kano town,Sharada area of Kano metropolis,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41444,NIG-2012-1-793-72,2012,TRUE,Clear,1,Tudun Wada town,Tudun Wada town (around the Falgore Forest),Kaduna state,Tudun Wada lga,11.24338,8.40385,145817,Nigeria,NGA,475,Africa,1,1,9
41443,NIG-2012-1-793-74,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,1
41446,NIG-2012-1-793-75,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,2,6
41447,NIG-2012-1-793-76,2012,TRUE,Clear,1,Kano town,"Kano town (Sabuwar Gandu (Sabon Gandun) Phase One area, Abaganaram and railway quarters)",Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,2
41450,NIG-2012-1-793-78,2012,TRUE,Clear,1,Kano town,Kano (along Abbaganaram and Railway quarters),Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,3
41451,NIG-2012-1-793-79,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Jajeri area of),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,2
41448,NIG-2012-1-793-80,2012,TRUE,Clear,1,Damagum town,Damagun town,Yobe state,Fune lga,11.6775,11.334444,146543,Nigeria,NGA,475,Africa,1,2,4
41349,NIG-2012-1-793-81,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Farm Centre area),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41454,NIG-2012-1-793-84,2012,TRUE,Clear,1,Askira town,Askira town,Borno state,Askira/Uba lga,10.64697,12.91104,145106,Nigeria,NGA,475,Africa,1,1,0
41452,NIG-2012-1-793-82,2012,TRUE,Clear,1,Okene town,Okene town,Kogi state,Okene lga,7.55,6.233333,140773,Nigeria,NGA,475,Africa,1,1,11
41453,NIG-2012-1-793-83,2012,TRUE,Clear,1,Yobe state,Yobe State,Yobe state,,12,11.5,147264,Nigeria,NGA,475,Africa,1,1,0
41455,NIG-2012-1-793-85,2012,TRUE,Clear,1,Kaduna town,Kaduna town,Kaduna state,,10.52224,7.43828,145095,Nigeria,NGA,475,Africa,1,1,1
41369,NIG-2012-1-793-87,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,2
41456,NIG-2012-1-793-88,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,1
41457,NIG-2012-1-793-89,2012,TRUE,Clear,1,Kano town,Kano town,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41458,NIG-2012-1-793-90,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Bulabulin area ),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,3
41460,NIG-2012-1-793-91,2012,TRUE,Clear,1,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,146543,Nigeria,NGA,475,Africa,1,1,1
41461,NIG-2012-1-793-92,2012,TRUE,Clear,1,Dikwa town,Dikwa council area,Borno state,Dikwa lga,12.03609,13.91815,147268,Nigeria,NGA,475,Africa,1,1,5
41462,NIG-2012-1-793-93,2012,TRUE,Clear,1,Banki town,Banki town,Borno state,Bama lga,11.255863,14.152438,145829,Nigeria,NGA,475,Africa,1,1,0
41459,NIG-2012-1-793-94,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,6
41465,NIG-2012-1-793-96,2012,TRUE,Clear,1,Maiduguri town,"Maiduguri town (Popomari district, in)",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,1
41466,NIG-2012-1-793-97,2012,TRUE,Clear,1,Damaturu town,"Damaturu town (Pawari neighbourhood, in)",Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,0
41467,NIG-2012-1-793-98,2012,TRUE,Clear,1,Maiduguri town,"Maiduguru town (Silimanti, Polo area)",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41468,NIG-2012-1-793-99,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Abaganaram ward in),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41469,NIG-2012-1-793-101,2012,TRUE,Clear,1,Biu town,Biu town,Borno state,Biu lga,10.61285,12.19458,145105,Nigeria,NGA,475,Africa,1,1,5
41464,NIG-2012-1-793-100,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Abaganaram ward),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,2
41472,NIG-2012-1-793-102,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41473,NIG-2012-1-793-103,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41474,NIG-2012-1-793-104,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,0
41470,NIG-2012-1-793-105,2012,TRUE,Clear,1,Kano town,Kano,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,2,0
41476,NIG-2012-1-793-107,2012,TRUE,Clear,1,Jalingo town,Jalingo town,Taraba state,Jalingo lga,8.88333,11.36667,142223,Nigeria,NGA,475,Africa,1,1,0
41477,NIG-2012-1-793-108,2012,TRUE,Clear,1,Kano town,Kano town (Bubbbugaje area of Sharada),Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,1
41471,NIG-2012-1-793-111,2012,TRUE,Clear,1,Kumshe town,Kumshe town,Borno state,Bama lga,11.3548,14.21296,145829,Nigeria,NGA,475,Africa,1,1,2
41481,NIG-2012-1-793-112,2012,TRUE,Clear,1,Maiduguri town,Maiduguru town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,3
41482,NIG-2012-1-793-113,2012,TRUE,Clear,1,Kano town,Kano town (Hotoro Kwari suburb),Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41483,NIG-2012-1-793-115,2012,TRUE,Clear,1,Maiduguri town,Maiduguru town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,1
41484,NIG-2012-1-793-116,2012,TRUE,Clear,1,Maiduguri town,"Maiduguru town (Customs Bridge, Customs Area )",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,1
41486,NIG-2012-1-793-117,2012,TRUE,Clear,1,Mafa town,Mafa,Borno state,Mafa lga,11.92543,13.60269,146548,Nigeria,NGA,475,Africa,1,1,0
41487,NIG-2012-1-793-118,2012,TRUE,Clear,1,Kaduna town,Kaduna metropolis (Sabon Garin Rigasa area),Kaduna state,,10.52224,7.43828,145095,Nigeria,NGA,475,Africa,1,1,0
41488,NIG-2012-1-793-119,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (London Ciki),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,2
41489,NIG-2012-1-793-120,2012,TRUE,Clear,1,Maiduguri town,Maiduguru town (Abuja Talaka Ward),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41490,NIG-2012-1-793-121,2012,TRUE,Clear,1,Maiduguri town,Maiduguru town (Gomborou ward ),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,1
41496,NIG-2012-1-793-125,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,1
41497,NIG-2012-1-793-129,2012,TRUE,Clear,1,Maiduguri town,Maiduguru town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41500,NIG-2012-1-793-130,2012,TRUE,Clear,1,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,146543,Nigeria,NGA,475,Africa,1,1,0
41501,NIG-2012-1-793-131,2012,TRUE,Clear,1,Kano town,Kano town,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41498,NIG-2012-1-793-132,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,2,40
41502,NIG-2012-1-793-133,2012,TRUE,Clear,1,Kano town,"Dorayi Quarters, Kumbotso LGA",Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41504,NIG-2012-1-793-135,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,1
41505,NIG-2012-1-793-136,2012,TRUE,Clear,1,Damaturu lga,Damaturu LGA,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,0
41506,NIG-2012-1-793-138,2012,TRUE,Clear,1,Wukari town,Wukari town,Taraba state,Wukari lga,7.85,9.783333,140780,Nigeria,NGA,475,Africa,1,1,5
41507,NIG-2012-1-793-137,2012,TRUE,Clear,1,Kano town,Kano town,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41508,NIG-2012-1-793-139,2012,TRUE,Clear,1,Damaturu town,Damaturu town (Sabon-Fegi ward),Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,4
41509,NIG-2012-1-793-140,2012,TRUE,Clear,1,Damaturu town,Damaturu town (Nayinawa Nyanya ward ),Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,7
41514,NIG-2012-1-793-144,2012,TRUE,Clear,1,Gulak village,Gulak community,Adamawa state,Madagali lga,10.79942,13.4622,145107,Nigeria,NGA,475,Africa,1,1,3
41515,NIG-2012-1-793-145,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,0
41516,NIG-2012-1-793-146,2012,TRUE,Clear,1,Barkin Ladi lga,Gashis district (roughly 90 kilometres (56 miles) from Jos),Plateau state,Barkin Ladi lga,9.54969,8.9344,143658,Nigeria,NGA,475,Africa,1,1,0
41517,NIG-2012-1-793-147,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,2,5
41520,NIG-2012-1-793-148,2012,TRUE,Clear,1,Maiduguri town,Maiduguri metropolis (Gambouru ward),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,2
41521,NIG-2012-1-793-149,2012,TRUE,Clear,1,Gubio town,Gubio town,Borno state,Gubio lga,12.499,12.7848,147266,Nigeria,NGA,475,Africa,1,1,4
41499,NIG-2012-1-793-150,2012,TRUE,Clear,1,Bauchi lga section of Bauchi-Gombe road,Bauchi-Gombe road,Bauchi state,Bauchi lga,10.25562,10.075269,144381,Nigeria,NGA,475,Africa,1,1,3
41522,NIG-2012-1-793-151,2012,TRUE,Clear,1,Maiduguri town,"Maiduguri town (Biafra Bulabin, Kasuwan Shanu and GRA)",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,2,2
41523,NIG-2012-1-793-152,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Shehuri),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,2,2
41524,NIG-2012-1-793-153,2012,TRUE,Clear,1,Kano town,Kano,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,2,2
41526,NIG-2012-1-793-155,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41525,NIG-2012-1-793-154,2012,TRUE,Clear,1,Damaturu town,Damaturu town (Nasarawa Ward),Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,1
41518,NIG-2012-1-793-157,2012,TRUE,Clear,1,Kano town,Kano town (Yan-Lemo area),Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41519,NIG-2012-1-793-158,2012,TRUE,Clear,1,Kano town,Kano town (near the Bayero university),Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41527,NIG-2012-1-793-159,2012,TRUE,Clear,1,Sokoto town,Sokoto town,Sokoto state,Wamakko lga,13.060925,5.239018,148691,Nigeria,NGA,475,Africa,1,1,4
41528,NIG-2012-1-793-156,2012,TRUE,Clear,1,Daban Masara village,Daban Masara border (crossing just north of Maiduguri) / Daban Mara border town with Chad,Borno state,Kukawa lga,12.803918,13.840996,147988,Nigeria,NGA,475,Africa,1,1,2
41529,NIG-2012-1-793-160,2012,TRUE,Clear,1,Zaria town,Tudun Wada area of Zaria,Kaduna state,Zaria lga,11.082083,7.716097,145816,Nigeria,NGA,475,Africa,1,1,1
41532,NIG-2012-1-793-163,2012,TRUE,Clear,1,Gombe state,Gombe,Gombe state,,10.25,11.166667,144383,Nigeria,NGA,475,Africa,2,2,6
41533,NIG-2012-1-793-164,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,2,1
41534,NIG-2012-1-793-165,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,9
41493,NIG-2012-1-793-166,2012,TRUE,Clear,1,Sokoto town,Sokoto town (Shagari),Sokoto state,Wamakko lga,13.060925,5.239018,148691,Nigeria,NGA,475,Africa,1,1,7
41535,NIG-2012-1-793-167,2012,TRUE,Clear,1,Okene town,Okene town,Kogi state,Okene lga,7.55,6.233333,140773,Nigeria,NGA,475,Africa,1,1,4
41536,NIG-2012-1-793-168,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,20
41537,NIG-2012-1-793-169,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,2,4
41538,NIG-2012-1-793-170,2012,TRUE,Clear,1,Damaturu town,Damaturu town (Bindigari area),Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,2
41540,NIG-2012-1-793-171,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,1
41541,NIG-2012-1-793-172,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41542,NIG-2012-1-793-175,2012,TRUE,Clear,1,Gashua town,Gashua town (Sabon Gari ward),Yobe state,Bade lga,12.871,11.0482,147983,Nigeria,NGA,475,Africa,1,1,1
41548,NIG-2012-1-793-177,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Dala ward),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,1
41539,NIG-2012-1-793-178,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,2,1
41263,NIG-2012-1-793-179,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Ruwan Zafi area),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,7
41549,NIG-2012-1-793-181,2012,TRUE,Clear,1,New Marte town,New Marte town,Borno state,Marte lga,12.24421,13.8605,147268,Nigeria,NGA,475,Africa,1,1,0
41550,NIG-2012-1-793-182,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,7
41552,NIG-2012-1-793-184,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,2,16
41551,NIG-2012-1-793-185,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,7
41553,NIG-2012-1-793-186,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Gwange Ward),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,10
41554,NIG-2012-1-793-187,2012,TRUE,Clear,1,Kano town,Kano town (Hotoron Gabas district),Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41555,NIG-2012-1-793-188,2012,TRUE,Clear,1,Kano town,Kano town (outskirts of)/Mariri,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,2
41556,NIG-2012-1-793-189,2012,TRUE,Clear,1,Bama town,Bama town,Borno state,Bama lga,11.5221,13.68558,146548,Nigeria,NGA,475,Africa,1,1,1
41557,NIG-2012-1-793-190,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (outskirts of),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,2
41559,NIG-2012-1-793-191,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,4
41560,NIG-2012-1-793-192,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,2,37
41561,NIG-2012-1-793-193,2012,TRUE,Clear,1,Mubi town,Mubi town,Adamawa state,Mubi North lga,10.26761,13.26436,144387,Nigeria,NGA,475,Africa,1,1,1
41562,NIG-2012-1-793-194,2012,TRUE,Clear,1,Zaria town,Zaria (Gaskiya area of),Kaduna state,Zaria lga,11.082083,7.716097,145816,Nigeria,NGA,475,Africa,1,1,2
41567,NIG-2012-1-793-198,2012,TRUE,Clear,1,Zaria lga,"Kwangila, Zaria",Kaduna state,Zaria lga,10.98854,7.69622,145096,Nigeria,NGA,475,Africa,1,1,1
41568,NIG-2012-1-793-199,2012,TRUE,Clear,1,Damaturu town,Damaturu town (Kandahar and around the cementary area of),Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,1,30
41564,NIG-2012-1-793-200,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,2,3
41569,NIG-2012-1-793-201,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Gwange area),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,3
41570,NIG-2012-1-793-202,2012,TRUE,Clear,1,Kano town,Kano town,Kano state,,11.994354,8.513807,146538,Nigeria,NGA,475,Africa,1,1,0
41571,NIG-2012-1-793-203,2012,TRUE,Clear,1,Maiduguri town,"Maiduguri town (Gwange, Zannari and Gomari Costain areas)",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41573,NIG-2012-1-793-205,2012,TRUE,Clear,1,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,146543,Nigeria,NGA,475,Africa,1,1,0
41574,NIG-2012-1-793-206,2012,TRUE,Clear,1,Maiduguri town,"Gwange, Sabon Layi area",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,4
41578,NIG-2012-1-793-209,2012,TRUE,Clear,1,Damboa lga,Damboa LGA,Borno state,Damboa lga,11.09826,12.76417,145826,Nigeria,NGA,475,Africa,1,1,0
41577,NIG-2012-1-793-211,2012,TRUE,Clear,1,Fika town,Fika,Yobe state,Fika lga,11.28674,11.30772,145823,Nigeria,NGA,475,Africa,1,1,0
41579,NIG-2012-1-793-212,2012,TRUE,Clear,1,Bauchi section of Kano-Potiskum-Maiduguri road,Kano-Potiskum-Maiduguri road in Azare Federal highway (along),Bauchi state,,11.6327,10.400012,146541,Nigeria,NGA,475,Africa,1,1,0
41268,NIG-2012-1-793-213,2012,TRUE,Clear,1,Gashua town,Gashua town,Yobe state,Bade lga,12.871,11.0482,147983,Nigeria,NGA,475,Africa,1,1,4
41581,NIG-2012-1-793-215,2012,TRUE,Clear,1,Buni Yadi town,Bini-Yadi,Yobe state,Gujba lga,11.26889,11.99694,145824,Nigeria,NGA,475,Africa,1,1,0
41584,NIG-2012-1-793-217,2012,TRUE,Clear,1,Maiduguri town,"Maiduguri town (Nganaram, Bulabulin and Bayan Quarters areas)",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,11
41582,NIG-2012-1-793-218,2012,TRUE,Clear,1,Damaturu town,Damaturu town,Yobe state,Damaturu lga,11.747,11.9608,146544,Nigeria,NGA,475,Africa,1,2,35
41586,NIG-2012-1-793-219,2012,TRUE,Clear,1,Maiduguri town,Maiduguri LGA,Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41587,NIG-2012-1-793-220,2012,TRUE,Clear,1,Kala/Balge lga,Kala/Balge LGA,Borno state,Kala/Balge lga,12.04639,14.48093,147269,Nigeria,NGA,475,Africa,1,1,5
41589,NIG-2012-1-793-221,2012,TRUE,Clear,1,Maiduguri town,Maiduguru town (Bulabuli Ngarnam),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,9
41590,NIG-2012-1-793-222,2012,TRUE,Clear,1,Jaji village,Jaji (30 km from Kaduna town),Kaduna state,Igabi lga,10.8237,7.56889,145096,Nigeria,NGA,475,Africa,1,1,30
41591,NIG-2012-1-793-223,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Bulabulin Ngarnam area),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,4
41592,NIG-2012-1-793-224,2012,TRUE,Clear,1,Rann town,Rann town,Borno state,Kala/Balge lga,12.28295,14.47243,147269,Nigeria,NGA,475,Africa,1,1,5
41585,NIG-2012-1-793-225,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Gwange ward),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,3
41593,NIG-2012-1-793-226,2012,TRUE,Clear,1,Gamboru town,Gamboru Ngala town,Borno state,Ngala lga,12.37066,14.21731,147269,Nigeria,NGA,475,Africa,1,1,0
41594,NIG-2012-1-793-227,2012,TRUE,Clear,1,Damasak village,Damasak town,Borno state,Mobbar lga,13.09771,12.4952,148705,Nigeria,NGA,475,Africa,1,1,0
41595,NIG-2012-1-793-228,2012,TRUE,Clear,1,Maiduguri town,Maiduguri town (Ibrahim Taiwo police station along Baga road),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41596,NIG-2012-1-793-229,2012,TRUE,Clear,1,Maiduguri town,"Maiduguri town (hideouts in Sabon Gari Sabon, Layin Gwange, Dala Sajeri, Sulemanti areas)",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,4
41597,NIG-2012-1-793-230,2012,TRUE,Clear,1,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,146543,Nigeria,NGA,475,Africa,1,1,0
41588,NIG-2012-1-793-231,2012,TRUE,Clear,1,Maiduguri town,Maiduguri (Chezcon hotel area),Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41598,NIG-2012-1-793-232,2012,TRUE,Clear,1,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,146543,Nigeria,NGA,475,Africa,1,1,15
41599,NIG-2012-1-793-233,2012,TRUE,Clear,1,Kaduna town,Kaduna town,Kaduna state,,10.52224,7.43828,145095,Nigeria,NGA,475,Africa,1,1,0
41600,NIG-2012-1-793-235,2012,TRUE,Clear,1,Gujba town,Gujba general area,Yobe state,Gujba lga,11.5032,11.9367,146544,Nigeria,NGA,475,Africa,1,1,1
41601,NIG-2012-1-793-234,2012,TRUE,Clear,1,Maiduguri town,"Maiduguri town (Musari, on the edge of)",Borno state,Maiduguri lga,11.84644,13.160274,146547,Nigeria,NGA,475,Africa,1,1,0
41602,NIG-2012-1-793-237,2012,TRUE,Clear,1,Potiskum town,Potiskum town,Yobe state,Potiskum lga,11.7091,11.0694,146543,Nigeria,NGA,475,Africa,1,1,5
41603,NIG-2012-1-793-236,2012,TRUE,Clear,1,Maiha lga,Mahia LGA,Adamawa state,Maiha lga,9.86975,13.2048,143667,Nigeria,NGA,475,Africa,1,1,1
