id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
237675,NIG-2017-1-640-44,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Vox Peccavi,2017-05-02,Situation North East (Adamawa, Borno and Yobe States)"";""Nigeria Watch,2017-04-27,Army vs Boko Haram , Borno""",Vox Peccavi;Nigeria Watch,2017-05-02;2017-04-27,"Situation North East (Adamawa, Borno and Yobe States);Army vs Boko Haram , Borno",,5,Sambisa forest,SAMBISA Forest,Borno state,,11.25,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2017-04-27 00:00:00.000,2017-04-27 00:00:00.000,4,15,0,3,22,22,22,475.0,
237681,NIG-2017-1-640-46,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""The New Age (Free State),2017-05-04,Shekau ‘hurt in air strike’""",The New Age (Free State),2017-05-04,Shekau ‘hurt in air strike’,"source with contacts within Boko Haram, Babakura Kolo, a member of the civilian militia, air force statement",3,Damboa lga,"Balla village, some 40km from Damboa on the edge of the Sambisa Forest

3.42km northeast of Mangosum",Borno state,Damboa lga,11.09826,12.76417,POINT (12.76417 11.09826),145826,Nigeria,NGA,475,Africa,1,1,2017-04-28 00:00:00.000,2017-04-28 00:00:00.000,0,3,0,0,3,3,3,475.0,
237680,NIG-2017-1-640-45,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-05-09,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-05-09,"Situation North East (Adamawa, Borno and Yobe States)",,1,Muna garage,MUNA Garage,Borno state,Jere lga,11.870457,13.250751,POINT (13.250751 11.870457),146547,Nigeria,NGA,475,Africa,1,1,2017-05-03 00:00:00.000,2017-05-03 00:00:00.000,0,3,0,0,3,3,3,475.0,
238177,NIG-2017-1-640-47,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-05-13,Again Boko Haram Strikes, Hits University of Maiduguri""",All Africa,2017-05-13,"Again Boko Haram Strikes, Hits University of Maiduguri","TheCable
PRNigeria",1,Maiduguri town,University of Maiduguri (UNIMAID),Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2017-05-13 00:00:00.000,2017-05-13 00:00:00.000,0,2,1,0,3,3,3,475.0,
240786,NIG-2017-1-640-91,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigeria Watch,2017-05-17,Airforce vs Boko Haram , Borno""",Nigeria Watch,2017-05-17,"Airforce vs Boko Haram , Borno",,5,Sambisa forest,Sambisa forest,Borno state,,11.25,13.416667,POINT (13.416667 11.25),145827,Nigeria,NGA,475,Africa,1,1,2017-05-17 00:00:00.000,2017-05-17 00:00:00.000,0,3,0,0,3,3,3,475.0,
239662,NIG-2017-1-640-69,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-06-01,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-06-01,"Situation North East (Adamawa, Borno and Yobe States)",,1,Mashimari village,"MASHIMARI, KONDUGA LGA",Borno state,Jere lga,11.8284,13.188047,POINT (13.188047 11.8284),146547,Nigeria,NGA,475,Africa,1,1,2017-05-17 00:00:00.000,2017-05-17 00:00:00.000,2,1,0,0,3,3,3,475.0,
241184,NIG-2017-1-640-145,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""ICG,2017-05-31,Nigeria  MAY 2017""",ICG,2017-05-31,Nigeria  MAY 2017,,1,Maiduguri town,at University of Maiduguri,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,2,2017-05-18 00:00:00.000,2017-05-19 00:00:00.000,1,2,0,0,3,3,3,475.0,
252058,NIG-2017-1-640-180,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Northeast Star,2017-07-07,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU ON 28 JUNE 17""",Northeast Star,2017-07-07,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU ON 28 JUNE 17,MAJOR GENERAL IBRAHIM ATTAHIRU,2,Bita village,Bitta and Tokumbere (between),Borno state,Gwoza lga,11.16667,13.41667,POINT (13.41667 11.16667),145827,Nigeria,NGA,475,Africa,1,1,2017-05-23 00:00:00.000,2017-05-23 00:00:00.000,1,0,0,0,1,1,1,475.0,
239675,NIG-2017-1-640-70,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-06-08,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-06-08,"Situation North East (Adamawa, Borno and Yobe States)",,1,Maiduguri town,MAIDUGURI,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2017-05-30 00:00:00.000,2017-05-30 00:00:00.000,0,1,0,0,1,1,1,475.0,
252059,NIG-2017-1-640-181,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Northeast Star,2017-07-07,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU ON 28 JUNE 17""",Northeast Star,2017-07-07,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU ON 28 JUNE 17,MAJOR GENERAL IBRAHIM ATTAHIRU,1,Maiduguri town,"Jadari Polo, a community in Maiduguri town",Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2017-06-07 00:00:00.000,2017-06-07 00:00:00.000,0,3,0,0,3,3,3,475.0,
238777,NIG-2017-1-640-54,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2017-06-09,Nigerian soldier sentenced to death for 'Boko Haram' murder""",Agence France Presse,2017-06-09,Nigerian soldier sentenced to death for 'Boko Haram' murder,Nigerian military,1,Damboa town,Damboa town,Borno state,Damboa lga,11.15604,12.75758,POINT (12.75758 11.15604),145826,Nigeria,NGA,475,Africa,1,1,2017-06-09 00:00:00.000,2017-06-09 00:00:00.000,0,1,0,0,1,1,1,475.0,
238780,NIG-2017-1-640-50,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-06-12,Insurgents Kill 7 At Konduga""",All Africa,2017-06-12,Insurgents Kill 7 At Konduga,local source,1,Yale village,Yale village,Borno state,Konduga lga,11.707381,13.708122,POINT (13.708122 11.707381),146548,Nigeria,NGA,475,Africa,1,2,2017-06-10 00:00:00.000,2017-06-11 00:00:00.000,1,0,0,1,2,7,2,475.0,
238778,NIG-2017-1-640-49,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""All Africa,2017-06-12,Boko Haram Amir, Many Others Killed As Nigerian Soldiers Clear Terrorists' Ambush - Official"";""Vox Peccavi,2017-07-05,Situation North East (Adamawa, Borno and Yobe States)""",All Africa;Vox Peccavi,2017-06-12;2017-07-05,"Boko Haram Amir, Many Others Killed As Nigerian Soldiers Clear Terrorists' Ambush - Official;Situation North East (Adamawa, Borno and Yobe States)",Nigerian army spokesman,2,Jarawa village,JARAWA Village (near),Borno state,Kala/Balge lga,11.96194,14.3475,POINT (14.3475 11.96194),146549,Nigeria,NGA,475,Africa,1,1,2017-06-11 00:00:00.000,2017-06-11 00:00:00.000,0,3,0,0,3,3,3,475.0,
240807,NIG-2017-1-640-93,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Nigerian Army,2017-06-29,UPDATE ON OPERATION LAFIYA DOLE WEDNESDAY 28TH JUNE 2017"";""ICG,2017-06-30,Nigeria  JUNE 2017""",Nigerian Army;ICG,2017-06-29;2017-06-30,UPDATE ON OPERATION LAFIYA DOLE WEDNESDAY 28TH JUNE 2017;Nigeria  JUNE 2017,,5,Biu-Damboa road,along Damboa-Biu road,Borno state,,10.91729,12.514962,POINT (12.514962 10.91729),145106,Nigeria,NGA,475,Africa,1,1,2017-06-17 00:00:00.000,2017-06-17 00:00:00.000,3,13,0,0,16,16,16,475.0,
239698,NIG-2017-1-640-71,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Mail Online,2017-06-19,16 killed in double suicide attack in NE Nigeria""",Mail Online,2017-06-19,16 killed in double suicide attack in NE Nigeria,,2,Wajiroko village,"Wajirko (near), DAMBOA LGA",Borno state,Damboa lga,10.931916,12.524372,POINT (12.524372 10.931916),145106,Nigeria,NGA,475,Africa,1,1,2017-06-18 00:00:00.000,2017-06-18 00:00:00.000,3,0,0,0,3,3,3,475.0,
238829,NIG-2017-1-640-82,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2017-06-21,Five killed in Boko Haram mine blast, ambush""",Agence France Presse,2017-06-21,"Five killed in Boko Haram mine blast, ambush",civilian militia and police,2,Abbari village,Abbari village (outside),Borno state,Mafa lga,12.041111,13.677179,POINT (13.677179 12.041111),147268,Nigeria,NGA,475,Africa,1,1,2017-06-20 00:00:00.000,2017-06-20 00:00:00.000,0,0,3,0,3,3,3,475.0,
238825,NIG-2017-1-640-52,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,3,"""Reuters News,2017-06-20,Suspected Boko Haram militants kill two in police ambush in northeast Nigeria: police"";""All Africa,2017-06-21,Two Killed, Many Missing As Boko Haram Ambushes Military, Police Convoy"";""Vox Peccavi,2017-07-08,Situation North East (Adamawa, Borno and Yobe States)""",Reuters News;All Africa;Vox Peccavi,2017-06-20;2017-06-21;2017-07-08,"Suspected Boko Haram militants kill two in police ambush in northeast Nigeria: police;Two Killed, Many Missing As Boko Haram Ambushes Military, Police Convoy;Situation North East (Adamawa, Borno and Yobe States)",Borno State Police,3,Konduga lga,"MAIDUGURI-DAMBOA Road, 30km from MAIDUGURI in the vicinity of ABARI DALWA Village, DAMBOA LGA",Borno state,Konduga lga,11.58605,13.00278,POINT (13.00278 11.58605),146547,Nigeria,NGA,475,Africa,1,1,2017-06-20 00:00:00.000,2017-06-20 00:00:00.000,1,0,1,0,2,8,2,475.0,
239718,NIG-2017-1-640-72,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""World Stage Group,2017-07-06,Update on Operation LAFIYA DOLE, by Major General Attahiru""",World Stage Group,2017-07-06,"Update on Operation LAFIYA DOLE, by Major General Attahiru",,5,Gwoza-Limankara road,Katara Gidan Dutse  along Gwoza – Limankara Road,Borno state,Gwoza lga,11.02793,13.681268,POINT (13.681268 11.02793),145828,Nigeria,NGA,475,Africa,1,1,2017-07-04 00:00:00.000,2017-07-04 00:00:00.000,0,8,0,0,8,8,8,475.0,
239719,NIG-2017-1-640-73,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-07-10,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-07-10,"Situation North East (Adamawa, Borno and Yobe States)",,1,Maiduguri town,Maiduguri (UNIMAID),Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2017-07-06 00:00:00.000,2017-07-06 00:00:00.000,0,2,0,0,2,2,2,475.0,
252070,NIG-2017-1-640-190,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017""",The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017,MAJOR GENERAL IBRAHIM ATTAHIRU,2,Pulka town,Gwoza-Pulka road,Borno state,Gwoza lga,11.226071,13.783778,POINT (13.783778 11.226071),145828,Nigeria,NGA,475,Africa,1,1,2017-07-06 00:00:00.000,2017-07-06 00:00:00.000,0,1,0,0,1,1,1,475.0,
252071,NIG-2017-1-640-191,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017""",The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017,MAJOR GENERAL IBRAHIM ATTAHIRU,3,Bama lga,Banki–Bula-Yobe road,Borno state,Bama lga,11.52059,14.09661,POINT (14.09661 11.52059),146549,Nigeria,NGA,475,Africa,1,1,2017-07-08 00:00:00.000,2017-07-08 00:00:00.000,0,1,0,0,1,1,1,475.0,
252073,NIG-2017-1-640-193,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017""",The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017,MAJOR GENERAL IBRAHIM ATTAHIRU,2,Limankara village,Kwatara-Kasa village along Road Gwoza-Limankara,Borno state,Gwoza lga,10.98267,13.66066,POINT (13.66066 10.98267),145108,Nigeria,NGA,475,Africa,1,1,2017-07-10 00:00:00.000,2017-07-10 00:00:00.000,2,4,0,0,6,6,6,475.0,
252074,NIG-2017-1-640-194,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017""",The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017,MAJOR GENERAL IBRAHIM ATTAHIRU,1,Chongolo village,"Chongolo Village, Bama LGA",Borno state,Bama lga,11.37629,13.85394,POINT (13.85394 11.37629),145828,Nigeria,NGA,475,Africa,1,1,2017-07-10 00:00:00.000,2017-07-10 00:00:00.000,2,3,0,0,5,5,5,475.0,
239471,NIG-2017-1-640-57,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2017-07-11,Five killed in Boko Haram ambush in NE Nigeria: sources""",Agence France Presse,2017-07-11,Five killed in Boko Haram ambush in NE Nigeria: sources,military and vigilante sources told AFP Tuesday,1,Hambadga village,Hambagda village,Borno state,Gwoza lga,11.03609,13.71627,POINT (13.71627 11.03609),145828,Nigeria,NGA,475,Africa,1,1,2017-07-10 00:00:00.000,2017-07-10 00:00:00.000,3,2,0,0,5,5,5,475.0,
239536,NIG-2017-1-640-67,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-07-18,12 Killed in Suicide Attacks in Borno""",All Africa,2017-07-18,12 Killed in Suicide Attacks in Borno,"the Borno State Commissioner of Police, Damien Chukwu, told journalists",2,Maiduguri town,"Mammanti village, outskirts of Maiduguri",Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.16027423 11.84644069),146547,Nigeria,NGA,475,Africa,1,1,2017-07-16 00:00:00.000,2017-07-16 00:00:00.000,0,2,0,0,2,2,2,475.0,
239537,NIG-2017-1-640-68,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-07-18,12 Killed in Suicide Attacks in Borno""",All Africa,2017-07-18,12 Killed in Suicide Attacks in Borno,"the Borno State Commissioner of Police, Damien Chukwu, told journalists",3,Mafa lga,Mafa LGA,Borno state,Mafa lga,11.925833,13.605556,POINT (13.605556 11.925833),146548,Nigeria,NGA,475,Africa,1,1,2017-07-17 00:00:00.000,2017-07-17 00:00:00.000,0,1,0,0,1,1,1,475.0,
239734,NIG-2017-1-640-74,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-07-27,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-07-27,"Situation North East (Adamawa, Borno and Yobe States)",,1,Dala village,"DALA Village, DAMBOA LGA",Borno state,Damboa lga,11.21364,13.11915,POINT (13.11915 11.21364),145827,Nigeria,NGA,475,Africa,1,1,2017-07-18 00:00:00.000,2017-07-18 00:00:00.000,0,1,0,0,1,1,1,475.0,
239736,NIG-2017-1-640-75,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Vox Peccavi,2017-07-27,Situation North East (Adamawa, Borno and Yobe States)""",Vox Peccavi,2017-07-27,"Situation North East (Adamawa, Borno and Yobe States)",,2,Miyanti village,"MAYANTI Village (near), BAMA LGA",Borno state,Bama lga,11.374388,13.876097,POINT (13.876097 11.374388),145828,Nigeria,NGA,475,Africa,1,1,2017-07-22 00:00:00.000,2017-07-22 00:00:00.000,0,1,0,0,1,1,1,475.0,
239496,NIG-2017-1-640-62,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""All Africa,2017-07-23,Three Suicide Bombers Killed in Foiled Borno Attack""",All Africa,2017-07-23,Three Suicide Bombers Killed in Foiled Borno Attack,The Nigerian Army,1,Kawuri village,Kawuri village,Borno state,Konduga lga,11.572354,13.536488,POINT (13.536488 11.572354),146548,Nigeria,NGA,475,Africa,1,1,2017-07-22 00:00:00.000,2017-07-22 00:00:00.000,0,3,0,0,3,3,3,475.0,
239499,NIG-2017-1-640-63,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Agence France Presse,2017-07-24,Three killed in northeast Nigeria suicide attacks""",Agence France Presse,2017-07-24,Three killed in northeast Nigeria suicide attacks,"Abdulkadir Ibrahim, from the National Emergency Management Agency",1,Dalori village,Dalori village (Dalori 2 camp),Borno state,Jere lga,11.76002,13.26606,POINT (13.26606 11.76002),146547,Nigeria,NGA,475,Africa,1,1,2017-07-23 00:00:00.000,2017-07-23 00:00:00.000,0,1,0,0,1,1,1,475.0,
240810,NIG-2017-1-640-94,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigeria Watch,2017-07-28,Army vs Boko Haram , Borno""",Nigeria Watch,2017-07-28,"Army vs Boko Haram , Borno",,3,Gwoza lga,"Zannari, Gwoza",Borno state,Gwoza lga,11.103593,13.712983,POINT (13.712983 11.103593),145828,Nigeria,NGA,475,Africa,1,1,2017-07-28 00:00:00.000,2017-07-28 00:00:00.000,0,1,0,0,1,1,1,475.0,
240811,NIG-2017-1-640-95,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""Nigeria Watch,2017-07-29,Boko Haram Bomb Attack, Borno""",Nigeria Watch,2017-07-29,"Boko Haram Bomb Attack, Borno",,1,Kote Kura village,"Kote village, Bama LGA",Borno state,Bama lga,11.37448,14.01769,POINT (14.01769 11.37448),145829,Nigeria,NGA,475,Africa,1,1,2017-07-29 00:00:00.000,2017-07-29 00:00:00.000,0,1,0,0,1,1,1,475.0,
252075,NIG-2017-1-640-195,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,1,"""The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017""",The Nigerian News,2017-08-30,PRESS BRIEFING ON OPERATIONAL ACTIVITIES OF OPERATION LAFIYA DOLE BY MAJOR GENERAL IBRAHIM ATTAHIRU THEATRE COMMANDER OPERATION LAFIYA DOLE ON WEDNESDAY 30TH AUGUST 2017,MAJOR GENERAL IBRAHIM ATTAHIRU,1,Gulumba Gana village,Gulumba Gana in Bama LGA,Borno state,Bama lga,11.646278,14.103572,POINT (14.103572 11.646278),146549,Nigeria,NGA,475,Africa,1,1,2017-07-31 00:00:00.000,2017-07-31 00:00:00.000,0,1,0,0,1,1,1,475.0,
252062,NIG-2017-1-640-182,2017,True,Clear,1,297,297,Nigeria: Government,640,640,Government of Nigeria - JAS,84,84,Government of Nigeria,1051,1051,JAS,2,"""Nigeria Star Line News,2017-10-12,PRESS TEXT: THEATRE COMMAND OPERATION LAFIYA DOLE"";""Premium Times,2017-09-06,Two Deputies To Boko Haram Leader Shekau Killed - Nigerian Army""",Nigeria Star Line News;Premium Times,2017-10-12;2017-09-06,PRESS TEXT: THEATRE COMMAND OPERATION LAFIYA DOLE;Two Deputies To Boko Haram Leader Shekau Killed - Nigerian Army,"Army spokesman, Sani Usma",3,Magumeri lga,Magumeri LGA,Borno state,Magumeri lga,12.17309,12.63114,POINT (12.63114 12.17309),147266,Nigeria,NGA,475,Africa,1,5,2017-08-01 00:00:00.000,2017-09-05 00:00:00.000,0,3,0,0,3,3,3,475.0,
